nest,cam,n,year,island,terr,date,julian,lay_date,hatch_date,LD,HD,age,hatch,chick,survive,pred,t,obvs,type,ground,veg,place,per_cover,str_veg,str_rock,max_str,dens,nn,nest_lagu,nest_tern
S1-4,S1,440,2018,Shark,USVI,10-Jun,161,19-May,12-Jun,139,163,22,1,NA,1,0,1,17,cov,rock,grass,center,0.75,30.48,0,30.48,1.25,0.5,2,0
S1-4,S1,440,2018,Shark,USVI,11-Jun,162,19-May,12-Jun,139,163,23,1,NA,1,0,1,18,cov,rock,grass,center,0.75,30.48,0,30.48,1.25,0.5,2,0
S1-4,S1,440,2018,Shark,USVI,12-Jun,163,19-May,12-Jun,139,163,24,1,1,1,0,1,19,cov,rock,grass,center,0.75,30.48,0,30.48,1.25,0.5,2,0
S1-4,S1,440,2018,Shark,USVI,13-Jun,164,19-May,12-Jun,139,163,25,NA,1,1,0,1,20,cov,rock,grass,center,0.75,30.48,0,30.48,1.25,0.5,2,0
S1-4,S1,440,2018,Shark,USVI,14-Jun,165,19-May,12-Jun,139,163,26,NA,1,1,0,1,21,cov,rock,grass,center,0.75,30.48,0,30.48,1.25,0.5,2,0
S1-4,S1,440,2018,Shark,USVI,15-Jun,166,19-May,12-Jun,139,163,27,NA,1,1,0,1,22,cov,rock,grass,center,0.75,30.48,0,30.48,1.25,0.5,2,0
S1-4,S1,440,2018,Shark,USVI,16-Jun,166,19-May,12-Jun,139,163,28,NA,1,1,0,1,22,cov,rock,grass,center,0.75,30.48,0,30.48,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,25-May,145,17-May,10-Jun,137,161,8,1,NA,1,0,1,1,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,26-May,146,17-May,10-Jun,137,161,9,1,NA,1,0,1,2,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,27-May,147,17-May,10-Jun,137,161,10,1,NA,1,0,1,3,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,28-May,148,17-May,10-Jun,137,161,11,1,NA,1,0,1,4,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,29-May,149,17-May,10-Jun,137,161,12,1,NA,1,0,1,5,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,30-May,150,17-May,10-Jun,137,161,13,1,NA,1,0,1,6,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,31-May,151,17-May,10-Jun,137,161,14,1,NA,1,0,1,7,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,1-Jun,152,17-May,10-Jun,137,161,15,1,NA,1,0,1,8,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,2-Jun,153,17-May,10-Jun,137,161,16,1,NA,1,0,1,9,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,3-Jun,154,17-May,10-Jun,137,161,17,1,NA,1,0,1,10,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,4-Jun,155,17-May,10-Jun,137,161,18,1,NA,1,0,1,11,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,5-Jun,156,17-May,10-Jun,137,161,19,1,NA,1,0,1,12,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,6-Jun,157,17-May,10-Jun,137,161,20,1,NA,1,0,1,13,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,7-Jun,158,17-May,10-Jun,137,161,21,1,NA,1,0,1,14,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,8-Jun,159,17-May,10-Jun,137,161,22,1,NA,1,0,1,15,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,9-Jun,160,17-May,10-Jun,137,161,23,1,NA,1,0,1,16,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,10-Jun,161,17-May,10-Jun,137,161,24,1,1,1,0,1,17,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,11-Jun,162,17-May,10-Jun,137,161,25,NA,1,1,0,1,18,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,12-Jun,163,17-May,10-Jun,137,161,26,NA,1,1,0,1,19,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,13-Jun,164,17-May,10-Jun,137,161,27,NA,1,1,0,1,20,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-5,S1,440,2018,Shark,USVI,14-Jun,164,17-May,10-Jun,137,161,28,NA,1,1,0,1,20,bare,rock,none,center,0.25,3.08,5.08,5.08,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,25-May,145,17-May,10-Jun,137,161,8,1,NA,1,0,1,1,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,26-May,146,17-May,10-Jun,137,161,9,1,NA,1,0,1,2,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,27-May,147,17-May,10-Jun,137,161,10,1,NA,1,0,1,3,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,28-May,148,17-May,10-Jun,137,161,11,1,NA,1,0,1,4,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,29-May,149,17-May,10-Jun,137,161,12,1,NA,1,0,1,5,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,30-May,150,17-May,10-Jun,137,161,13,1,NA,1,0,1,6,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,31-May,151,17-May,10-Jun,137,161,14,1,NA,1,0,1,7,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,1-Jun,152,17-May,10-Jun,137,161,15,1,NA,1,0,1,8,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,2-Jun,153,17-May,10-Jun,137,161,16,1,NA,1,0,1,9,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,3-Jun,154,17-May,10-Jun,137,161,17,1,NA,1,0,1,10,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,4-Jun,155,17-May,10-Jun,137,161,18,1,NA,1,0,1,11,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,5-Jun,156,17-May,10-Jun,137,161,19,1,NA,1,0,1,12,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,6-Jun,157,17-May,10-Jun,137,161,20,1,NA,1,0,1,13,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,7-Jun,158,17-May,10-Jun,137,161,21,1,NA,1,0,1,14,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,8-Jun,159,17-May,10-Jun,137,161,22,1,NA,1,0,1,15,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,9-Jun,160,17-May,10-Jun,137,161,23,1,NA,1,0,1,16,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,10-Jun,161,17-May,10-Jun,137,161,24,1,1,1,0,1,17,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,11-Jun,162,17-May,10-Jun,137,161,25,NA,1,1,0,1,18,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,12-Jun,163,17-May,10-Jun,137,161,26,NA,1,1,0,1,19,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,13-Jun,164,17-May,10-Jun,137,161,27,NA,1,1,0,1,20,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-6,S1,440,2018,Shark,USVI,14-Jun,164,17-May,10-Jun,137,161,28,NA,1,1,0,1,20,bare,rock,none,center,0,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,25-May,145,15-May,8-Jun,135,159,10,1,NA,1,0,1,1,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,26-May,146,15-May,8-Jun,135,159,11,1,NA,1,0,1,2,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,27-May,147,15-May,8-Jun,135,159,12,1,NA,1,0,1,3,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,28-May,148,15-May,8-Jun,135,159,13,1,NA,1,0,1,4,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,29-May,149,15-May,8-Jun,135,159,14,1,NA,1,0,1,5,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,30-May,150,15-May,8-Jun,135,159,15,1,NA,1,0,1,6,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,31-May,151,15-May,8-Jun,135,159,16,1,NA,1,0,1,7,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,1-Jun,152,15-May,8-Jun,135,159,17,1,NA,1,0,1,8,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,2-Jun,153,15-May,8-Jun,135,159,18,1,NA,1,0,1,9,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,3-Jun,154,15-May,8-Jun,135,159,19,1,NA,1,0,1,10,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,4-Jun,155,15-May,8-Jun,135,159,20,1,NA,1,0,1,11,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,5-Jun,156,15-May,8-Jun,135,159,21,1,NA,1,0,1,12,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,6-Jun,157,15-May,8-Jun,135,159,22,1,NA,1,0,1,13,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,7-Jun,158,15-May,8-Jun,135,159,23,1,NA,1,0,1,14,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,8-Jun,159,15-May,8-Jun,135,159,24,1,1,1,0,1,15,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,9-Jun,160,15-May,8-Jun,135,159,25,NA,1,1,0,1,16,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,10-Jun,161,15-May,8-Jun,135,159,26,NA,1,1,0,1,17,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S1-7,S1,440,2018,Shark,USVI,11-Jun,162,15-May,8-Jun,135,159,27,NA,1,1,0,1,18,cov,rock,grass,center,0.25,0,12.7,12.7,1.25,0.5,2,0
S2-1,S2,21,2017,Shark,USVI,5-Jun,156,18-May,11-Jun,138,162,18,1,NA,1,0,1,1,cov,veg,grass,center,0.5,15.24,30.48,30.48,1,0,2,0
S2-1,S2,21,2017,Shark,USVI,6-Jun,157,18-May,11-Jun,138,162,19,1,NA,1,0,1,2,cov,veg,grass,center,0.5,15.24,30.48,30.48,1,0,2,0
S2-1,S2,21,2017,Shark,USVI,7-Jun,158,18-May,11-Jun,138,162,20,1,NA,1,0,1,3,cov,veg,grass,center,0.5,15.24,30.48,30.48,1,0,2,0
S2-1,S2,21,2017,Shark,USVI,8-Jun,159,18-May,11-Jun,138,162,21,1,NA,1,0,1,4,cov,veg,grass,center,0.5,15.24,30.48,30.48,1,0,2,0
S2-1,S2,21,2017,Shark,USVI,9-Jun,160,18-May,11-Jun,138,162,22,1,NA,1,0,1,5,cov,veg,grass,center,0.5,15.24,30.48,30.48,1,0,2,0
S2-1,S2,21,2017,Shark,USVI,10-Jun,161,18-May,11-Jun,138,162,23,1,NA,1,0,1,6,cov,veg,grass,center,0.5,15.24,30.48,30.48,1,0,2,0
S2-1,S2,21,2017,Shark,USVI,11-Jun,162,18-May,11-Jun,138,162,24,1,1,1,0,1,7,cov,veg,grass,center,0.5,15.24,30.48,30.48,1,0,2,0
S2-1,S2,21,2017,Shark,USVI,12-Jun,163,18-May,11-Jun,138,162,25,NA,1,1,0,1,8,cov,veg,grass,center,0.5,15.24,30.48,30.48,1,0,2,0
S2-1,S2,21,2017,Shark,USVI,13-Jun,164,18-May,11-Jun,138,162,26,NA,1,1,0,1,9,cov,veg,grass,center,0.5,15.24,30.48,30.48,1,0,2,0
S2-1,S2,21,2017,Shark,USVI,14-Jun,165,18-May,11-Jun,138,162,27,NA,0,0,1,1,10,cov,veg,grass,center,0.5,15.24,30.48,30.48,1,0,2,0
S3-1,S3,21,2017,Shark,USVI,5-Jun,156,18-May,11-Jun,138,162,18,1,NA,1,0,1,1,cov,veg,vine,center,0.5,5.08,0,5.08,1.78,0.25,2,0
S3-1,S3,21,2017,Shark,USVI,6-Jun,157,18-May,11-Jun,138,162,19,1,NA,1,0,1,2,cov,veg,vine,center,0.5,5.08,0,5.08,1.78,0.25,2,0
S3-1,S3,21,2017,Shark,USVI,7-Jun,158,18-May,11-Jun,138,162,20,1,NA,1,0,1,3,cov,veg,vine,center,0.5,5.08,0,5.08,1.78,0.25,2,0
S3-1,S3,21,2017,Shark,USVI,8-Jun,159,18-May,11-Jun,138,162,21,1,NA,1,0,1,4,cov,veg,vine,center,0.5,5.08,0,5.08,1.78,0.25,2,0
S3-1,S3,21,2017,Shark,USVI,9-Jun,160,18-May,11-Jun,138,162,22,1,NA,1,0,1,5,cov,veg,vine,center,0.5,5.08,0,5.08,1.78,0.25,2,0
S3-1,S3,21,2017,Shark,USVI,10-Jun,161,18-May,11-Jun,138,162,23,1,NA,1,0,1,6,cov,veg,vine,center,0.5,5.08,0,5.08,1.78,0.25,2,0
S3-1,S3,21,2017,Shark,USVI,11-Jun,162,18-May,11-Jun,138,162,24,0,0,0,0,1,7,cov,veg,vine,center,0.5,5.08,0,5.08,1.78,0.25,2,0
S3-2,S3,21,2017,Shark,USVI,5-Jun,156,18-May,11-Jun,138,162,18,0,NA,0,1,1,1,cov,veg,vine,center,1,15.24,7.62,15.24,1.78,0.25,2,0
S3-3,S3,21,2017,Shark,USVI,5-Jun,156,18-May,11-Jun,138,162,18,1,NA,1,0,1,1,bare,soil,bare,center,0,0,7.62,7.62,1.78,0.5,2,0
S3-3,S3,21,2017,Shark,USVI,6-Jun,157,18-May,11-Jun,138,162,19,1,NA,1,0,1,2,bare,soil,bare,center,0,0,7.62,7.62,1.78,0.5,2,0
S3-3,S3,21,2017,Shark,USVI,7-Jun,158,18-May,11-Jun,138,162,20,0,NA,0,1,1,3,bare,soil,bare,center,0,0,7.62,7.62,1.78,0.5,2,0
S3-4,S3,21,2017,Shark,USVI,5-Jun,156,18-May,11-Jun,138,162,18,1,NA,1,0,1,1,bare,soil,vine,center,0.5,0,15.24,15.24,1.78,1,2,0
S3-4,S3,21,2017,Shark,USVI,6-Jun,157,18-May,11-Jun,138,162,19,1,NA,1,0,1,2,bare,soil,vine,center,0.5,0,15.24,15.24,1.78,1,2,0
S3-4,S3,21,2017,Shark,USVI,7-Jun,158,18-May,11-Jun,138,162,20,1,NA,1,0,1,3,bare,soil,vine,center,0.5,0,15.24,15.24,1.78,1,2,0
S3-4,S3,21,2017,Shark,USVI,8-Jun,159,18-May,11-Jun,138,162,21,1,NA,1,0,1,4,bare,soil,vine,center,0.5,0,15.24,15.24,1.78,1,2,0
S3-4,S3,21,2017,Shark,USVI,9-Jun,160,18-May,11-Jun,138,162,22,1,NA,1,0,1,5,bare,soil,vine,center,0.5,0,15.24,15.24,1.78,1,2,0
S3-4,S3,21,2017,Shark,USVI,10-Jun,161,18-May,11-Jun,138,162,23,1,NA,1,0,1,6,bare,soil,vine,center,0.5,0,15.24,15.24,1.78,1,2,0
S3-4,S3,21,2017,Shark,USVI,11-Jun,162,18-May,11-Jun,138,162,24,1,1,1,0,1,7,bare,soil,vine,center,0.5,0,15.24,15.24,1.78,1,2,0
S3-4,S3,21,2017,Shark,USVI,12-Jun,163,18-May,11-Jun,138,162,25,NA,1,1,0,1,8,bare,soil,vine,center,0.5,0,15.24,15.24,1.78,1,2,0
S3-4,S3,21,2017,Shark,USVI,13-Jun,164,18-May,11-Jun,138,162,26,NA,0,0,1,1,9,bare,soil,vine,center,0.5,0,15.24,15.24,1.78,1,2,0
S4,S4,21,2017,Shark,USVI,5-Jun,156,18-May,11-Jun,138,162,18,1,NA,1,0,1,1,cov,rock,vine,periph,0.5,121.92,2.54,121.92,0.06,0,2,0
S4,S4,21,2017,Shark,USVI,6-Jun,157,18-May,11-Jun,138,162,19,1,NA,1,0,1,2,cov,rock,vine,periph,0.5,121.92,2.54,121.92,0.06,0,2,0
S4,S4,21,2017,Shark,USVI,7-Jun,158,18-May,11-Jun,138,162,20,0,NA,0,0,1,3,cov,rock,vine,periph,0.5,121.92,2.54,121.92,0.06,0,2,0
S4-1,S4,440,2018,Shark,USVI,25-May,145,16-May,9-Jun,136,160,9,1,NA,1,0,1,1,cov,litter,vine,center,0.25,12.7,5.08,12.7,1.25,0.25,2,0
S4-1,S4,440,2018,Shark,USVI,26-May,146,16-May,9-Jun,136,160,10,1,NA,1,0,1,2,cov,litter,vine,center,0.25,12.7,5.08,12.7,1.25,0.25,2,0
S4-1,S4,440,2018,Shark,USVI,27-May,147,16-May,9-Jun,136,160,11,1,NA,1,0,1,3,cov,litter,vine,center,0.25,12.7,5.08,12.7,1.25,0.25,2,0
S4-1,S4,440,2018,Shark,USVI,28-May,148,16-May,9-Jun,136,160,12,1,NA,1,0,1,4,cov,litter,vine,center,0.25,12.7,5.08,12.7,1.25,0.25,2,0
S4-1,S4,440,2018,Shark,USVI,29-May,149,16-May,9-Jun,136,160,13,1,NA,1,0,1,5,cov,litter,vine,center,0.25,12.7,5.08,12.7,1.25,0.25,2,0
S4-1,S4,440,2018,Shark,USVI,30-May,150,16-May,9-Jun,136,160,14,1,NA,1,0,1,6,cov,litter,vine,center,0.25,12.7,5.08,12.7,1.25,0.25,2,0
S4-1,S4,440,2018,Shark,USVI,31-May,151,16-May,9-Jun,136,160,15,1,NA,1,0,1,7,cov,litter,vine,center,0.25,12.7,5.08,12.7,1.25,0.25,2,0
S4-1,S4,440,2018,Shark,USVI,1-Jun,152,16-May,9-Jun,136,160,16,1,NA,1,0,1,8,cov,litter,vine,center,0.25,12.7,5.08,12.7,1.25,0.25,2,0
S4-1,S4,440,2018,Shark,USVI,2-Jun,153,16-May,9-Jun,136,160,17,1,NA,1,0,1,9,cov,litter,vine,center,0.25,12.7,5.08,12.7,1.25,0.25,2,0
S4-1,S4,440,2018,Shark,USVI,3-Jun,154,16-May,9-Jun,136,160,18,1,NA,1,0,1,10,cov,litter,vine,center,0.25,12.7,5.08,12.7,1.25,0.25,2,0
S4-1,S4,440,2018,Shark,USVI,4-Jun,155,16-May,9-Jun,136,160,19,1,NA,1,0,1,11,cov,litter,vine,center,0.25,12.7,5.08,12.7,1.25,0.25,2,0
S4-1,S4,440,2018,Shark,USVI,5-Jun,156,16-May,9-Jun,136,160,20,1,NA,1,0,1,12,cov,litter,vine,center,0.25,12.7,5.08,12.7,1.25,0.25,2,0
S4-1,S4,440,2018,Shark,USVI,6-Jun,157,16-May,9-Jun,136,160,21,1,NA,1,0,1,13,cov,litter,vine,center,0.25,12.7,5.08,12.7,1.25,0.25,2,0
S4-1,S4,440,2018,Shark,USVI,7-Jun,158,16-May,9-Jun,136,160,22,0,NA,0,1,1,14,cov,litter,vine,center,0.25,12.7,5.08,12.7,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,25-May,145,17-May,10-Jun,137,161,8,1,NA,1,0,1,1,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,26-May,146,17-May,10-Jun,137,161,9,1,NA,1,0,1,2,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,27-May,147,17-May,10-Jun,137,161,10,1,NA,1,0,1,3,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,28-May,148,17-May,10-Jun,137,161,11,1,NA,1,0,1,4,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,29-May,149,17-May,10-Jun,137,161,12,1,NA,1,0,1,5,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,30-May,150,17-May,10-Jun,137,161,13,1,NA,1,0,1,6,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,31-May,151,17-May,10-Jun,137,161,14,1,NA,1,0,1,7,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,1-Jun,152,17-May,10-Jun,137,161,15,1,NA,1,0,1,8,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,2-Jun,153,17-May,10-Jun,137,161,16,1,NA,1,0,1,9,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,3-Jun,154,17-May,10-Jun,137,161,17,1,NA,1,0,1,10,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,4-Jun,155,17-May,10-Jun,137,161,18,1,NA,1,0,1,11,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,5-Jun,156,17-May,10-Jun,137,161,19,1,NA,1,0,1,12,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,6-Jun,157,17-May,10-Jun,137,161,20,1,NA,1,0,1,13,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,7-Jun,158,17-May,10-Jun,137,161,21,1,NA,1,0,1,14,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,8-Jun,159,17-May,10-Jun,137,161,22,1,NA,1,0,1,15,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,9-Jun,160,17-May,10-Jun,137,161,23,1,NA,1,0,1,16,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,10-Jun,161,17-May,10-Jun,137,161,24,1,1,1,0,1,17,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-2,S4,440,2018,Shark,USVI,11-Jun,162,17-May,10-Jun,137,161,25,NA,0,0,0,1,18,cov,litter,vine,center,1,60.96,30.48,60.96,1.25,0.25,2,0
S4-3,S4,440,2018,Shark,USVI,25-May,145,17-May,10-Jun,137,161,8,1,NA,1,0,1,1,cov,litter,vine,center,1,10.16,5.08,10.16,1.25,0.25,2,0
S4-3,S4,440,2018,Shark,USVI,26-May,146,17-May,10-Jun,137,161,9,1,NA,1,0,1,2,cov,litter,vine,center,1,10.16,5.08,10.16,1.25,0.25,2,0
S4-3,S4,440,2018,Shark,USVI,27-May,147,17-May,10-Jun,137,161,10,1,NA,1,0,1,3,cov,litter,vine,center,1,10.16,5.08,10.16,1.25,0.25,2,0
S4-3,S4,440,2018,Shark,USVI,28-May,148,17-May,10-Jun,137,161,11,1,NA,1,0,1,4,cov,litter,vine,center,1,10.16,5.08,10.16,1.25,0.25,2,0
S4-3,S4,440,2018,Shark,USVI,29-May,149,17-May,10-Jun,137,161,12,1,NA,1,0,1,5,cov,litter,vine,center,1,10.16,5.08,10.16,1.25,0.25,2,0
S4-3,S4,440,2018,Shark,USVI,30-May,150,17-May,10-Jun,137,161,13,1,NA,1,0,1,6,cov,litter,vine,center,1,10.16,5.08,10.16,1.25,0.25,2,0
S4-3,S4,440,2018,Shark,USVI,31-May,151,17-May,10-Jun,137,161,14,1,NA,1,0,1,7,cov,litter,vine,center,1,10.16,5.08,10.16,1.25,0.25,2,0
S4-3,S4,440,2018,Shark,USVI,1-Jun,152,17-May,10-Jun,137,161,15,1,NA,1,0,1,8,cov,litter,vine,center,1,10.16,5.08,10.16,1.25,0.25,2,0
S4-3,S4,440,2018,Shark,USVI,2-Jun,153,17-May,10-Jun,137,161,16,1,NA,1,0,1,9,cov,litter,vine,center,1,10.16,5.08,10.16,1.25,0.25,2,0
S4-3,S4,440,2018,Shark,USVI,3-Jun,154,17-May,10-Jun,137,161,17,1,NA,1,0,1,10,cov,litter,vine,center,1,10.16,5.08,10.16,1.25,0.25,2,0
S4-3,S4,440,2018,Shark,USVI,4-Jun,155,17-May,10-Jun,137,161,18,1,NA,1,0,1,11,cov,litter,vine,center,1,10.16,5.08,10.16,1.25,0.25,2,0
S4-3,S4,440,2018,Shark,USVI,5-Jun,156,17-May,10-Jun,137,161,19,1,NA,1,0,1,12,cov,litter,vine,center,1,10.16,5.08,10.16,1.25,0.25,2,0
S4-3,S4,440,2018,Shark,USVI,6-Jun,157,17-May,10-Jun,137,161,20,1,NA,1,0,1,13,cov,litter,vine,center,1,10.16,5.08,10.16,1.25,0.25,2,0
S4-3,S4,440,2018,Shark,USVI,7-Jun,158,17-May,10-Jun,137,161,21,1,NA,1,0,1,14,cov,litter,vine,center,1,10.16,5.08,10.16,1.25,0.25,2,0
S4-3,S4,440,2018,Shark,USVI,8-Jun,159,17-May,10-Jun,137,161,22,1,NA,1,0,1,15,cov,litter,vine,center,1,10.16,5.08,10.16,1.25,0.25,2,0
